"3338"	"11"	1
"3338"	"14"	1
"3407"	"5"	1
"3407"	"8"	1
"3408"	"9"	1
"3408"	"15"	1
"3409"	"9"	1
"3410"	"5"	1
"3412"	"4"	1
"3412"	"5"	1
"3413"	"4"	1
"3413"	"5"	1
"3414"	"5"	1
"3414"	"8"	1
"3414"	"11"	1
"3414"	"14"	1
"3415"	"6"	1
"3415"	"9"	1
"3415"	"13"	1
"3415"	"15"	1
"3416"	"10"	1
"3417"	"9"	1
"3417"	"15"	1
"3418"	"10"	1
"3419"	"9"	1
"3419"	"15"	1
"3420"	"9"	1
"3420"	"15"	1
"3421"	"9"	1
"3421"	"15"	1
"3423"	"2"	1
"3423"	"4"	1
"3423"	"10"	1
"3424"	"2"	1
"3424"	"9"	1
"3424"	"15"	1
"3425"	"9"	1
"3425"	"15"	1
"3426"	"4"	1
"3426"	"5"	1
"3426"	"7"	1
"3426"	"8"	1
"3426"	"10"	1
"3426"	"11"	1
"3426"	"13"	1
"3426"	"14"	1
"3427"	"2"	1
"3427"	"3"	1
"3427"	"4"	1
"3427"	"6"	1
"3427"	"7"	1
"3427"	"9"	1
"3427"	"10"	1
"3427"	"12"	1
"3427"	"13"	1
"3427"	"15"	1
"3428"	"2"	1
"3428"	"4"	1
"3428"	"7"	1
"3428"	"10"	1
"3428"	"12"	1
"3428"	"15"	1
"3429"	"6"	1
"3429"	"9"	1
"3429"	"12"	1
"3429"	"15"	1
"3430"	"4"	1
"3430"	"7"	1
"3430"	"10"	1
"3430"	"13"	1
"3430"	"15"	1
"3431"	"2"	1
"3431"	"4"	1
"3431"	"7"	1
"3431"	"10"	1
"3431"	"13"	1
"3431"	"15"	1
"3432"	"5"	1
"3432"	"8"	1
"3432"	"11"	1
"3432"	"14"	1
"3433"	"9"	1
"3433"	"12"	1
"3433"	"15"	1
"3434"	"5"	1
"3434"	"8"	1
"3434"	"11"	1
"3434"	"14"	1
"3435"	"7"	1
"3435"	"10"	1
"3435"	"13"	1
"3436"	"6"	1
"3436"	"9"	1
"3436"	"12"	1
"3436"	"15"	1
"3437"	"7"	1
"3437"	"10"	1
"3437"	"13"	1
"3438"	"8"	1
"3438"	"11"	1
"3438"	"14"	1
"3439"	"3"	1
"3439"	"6"	1
"3439"	"8"	1
"3439"	"11"	1
"3439"	"14"	1
"3441"	"5"	1
"3441"	"8"	1
"3441"	"11"	1
"3441"	"14"	1
"3512"	"9"	1
"3514"	"9"	1
"3514"	"15"	1
"3515"	"5"	1
"3515"	"8"	1
"3516"	"4"	1
"3516"	"10"	1
"3518"	"6"	1
"3518"	"9"	1
"3519"	"9"	1
"3519"	"15"	1
"3520"	"6"	1
"3520"	"9"	1
"3521"	"5"	1
"3521"	"8"	1
"3521"	"11"	1
"3521"	"14"	1
"3522"	"6"	1
"3522"	"13"	1
"3523"	"9"	1
"3523"	"15"	1
"3524"	"9"	1
"3524"	"15"	1
"3525"	"9"	1
"3525"	"15"	1
"3526"	"2"	1
"3526"	"4"	1
"3526"	"7"	1
"3526"	"10"	1
"3526"	"13"	1
"3527"	"2"	1
"3527"	"3"	1
"3527"	"6"	1
"3527"	"9"	1
"3527"	"12"	1
"3527"	"15"	1
"3530"	"9"	1
"3530"	"15"	1
"3531"	"3"	1
"3531"	"6"	1
"3531"	"9"	1
"3531"	"12"	1
"3531"	"14"	1
"3532"	"2"	1
"3532"	"3"	1
"3532"	"4"	1
"3532"	"6"	1
"3532"	"7"	1
"3532"	"9"	1
"3532"	"10"	1
"3532"	"12"	1
"3532"	"13"	1
"3532"	"15"	1
"3534"	"2"	1
"3534"	"5"	1
"3534"	"7"	1
"3534"	"10"	1
"3534"	"13"	1
"3535"	"3"	1
"3535"	"9"	1
"3535"	"15"	1
"3536"	"4"	1
"3536"	"7"	1
"3536"	"9"	1
"3536"	"12"	1
"3536"	"15"	1
"3537"	"3"	1
"3537"	"10"	1
"3538"	"4"	1
"3538"	"10"	1
"3542"	"9"	1
"3542"	"15"	1
"3543"	"12"	1
"3543"	"15"	1
"3545"	"8"	1
"3545"	"11"	1
"3545"	"14"	1
"3549"	"10"	1
"3549"	"13"	1
"3550"	"10"	1
"3550"	"13"	1
"3616"	"9"	1
"3617"	"9"	1
"3618"	"9"	1
"3619"	"9"	1
"3621"	"5"	1
"3621"	"8"	1
"3622"	"9"	1
"3623"	"9"	1
"3624"	"2"	1
"3624"	"8"	1
"3624"	"14"	1
"3625"	"9"	1
"3625"	"15"	1
"3626"	"5"	1
"3626"	"8"	1
"3626"	"11"	1
"3626"	"15"	1
"3627"	"4"	1
"3627"	"7"	1
"3627"	"10"	1
"3627"	"13"	1
"3627"	"15"	1
"3628"	"9"	1
"3628"	"15"	1
"3629"	"9"	1
"3629"	"15"	1
"3630"	"5"	1
"3630"	"8"	1
"3630"	"11"	1
"3630"	"14"	1
"3636"	"2"	1
"3636"	"3"	1
"3636"	"6"	1
"3636"	"9"	1
"3636"	"11"	1
"3636"	"14"	1
"3637"	"2"	1
"3638"	"4"	1
"3638"	"5"	1
"3638"	"7"	1
"3638"	"8"	1
"3638"	"10"	1
"3638"	"11"	1
"3638"	"13"	1
"3638"	"14"	1
"3639"	"2"	1
"3639"	"3"	1
"3639"	"9"	1
"3639"	"15"	1
"3640"	"6"	1
"3640"	"9"	1
"3640"	"12"	1
"3640"	"15"	1
"3641"	"3"	1
"3641"	"9"	1
"3641"	"15"	1
"3642"	"3"	1
"3642"	"5"	1
"3642"	"8"	1
"3642"	"11"	1
"3642"	"14"	1
"3643"	"9"	1
"3643"	"15"	1
"3644"	"2"	1
"3644"	"5"	1
"3644"	"11"	1
"3647"	"9"	1
"3647"	"12"	1
"3647"	"15"	1
"3651"	"8"	1
"3651"	"11"	1
"3651"	"14"	1
"3653"	"10"	1
"3653"	"13"	1
"3656"	"3"	1
"3656"	"6"	1
"3656"	"8"	1
"3656"	"11"	1
"3656"	"14"	1
"3720"	"9"	1
"3721"	"9"	1
"3722"	"9"	1
"3723"	"9"	1
"3724"	"9"	1
"3725"	"9"	1
"3726"	"9"	1
"3727"	"9"	1
"3728"	"9"	1
"3728"	"15"	1
"3729"	"5"	1
"3729"	"8"	1
"3729"	"11"	1
"3730"	"2"	1
"3730"	"5"	1
"3730"	"8"	1
"3730"	"11"	1
"3730"	"13"	1
"3731"	"9"	1
"3731"	"15"	1
"3732"	"5"	1
"3732"	"8"	1
"3732"	"11"	1
"3732"	"14"	1
"3733"	"2"	1
"3733"	"4"	1
"3733"	"7"	1
"3733"	"10"	1
"3733"	"13"	1
"3733"	"15"	1
"3736"	"2"	1
"3736"	"6"	1
"3736"	"13"	1
"3742"	"2"	1
"3742"	"4"	1
"3742"	"7"	1
"3742"	"9"	1
"3742"	"12"	1
"3742"	"15"	1
"3744"	"2"	1
"3744"	"3"	1
"3744"	"6"	1
"3744"	"8"	1
"3744"	"11"	1
"3744"	"14"	1
"3745"	"10"	1
"3746"	"2"	1
"3746"	"7"	1
"3746"	"13"	1
"3747"	"2"	1
"3747"	"6"	1
"3747"	"12"	1
"3748"	"5"	1
"3748"	"11"	1
"3751"	"6"	1
"3751"	"7"	1
"3751"	"9"	1
"3751"	"10"	1
"3751"	"12"	1
"3751"	"13"	1
"3751"	"15"	1
"3752"	"6"	1
"3752"	"9"	1
"3752"	"12"	1
"3752"	"15"	1
"3755"	"9"	1
"3755"	"12"	1
"3755"	"15"	1
"3758"	"10"	1
"3758"	"13"	1
"3764"	"11"	1
"3764"	"14"	1
"3825"	"9"	1
"3826"	"9"	1
"3827"	"9"	1
"3828"	"9"	1
"3829"	"9"	1
"3830"	"9"	1
"3831"	"5"	1
"3831"	"7"	1
"3832"	"5"	1
"3832"	"8"	1
"3834"	"2"	1
"3834"	"5"	1
"3834"	"8"	1
"3836"	"2"	1
"3836"	"4"	1
"3836"	"7"	1
"3841"	"2"	1
"3841"	"3"	1
"3841"	"5"	1
"3841"	"6"	1
"3841"	"8"	1
"3841"	"9"	1
"3841"	"11"	1
"3841"	"12"	1
"3841"	"13"	1
"3841"	"15"	1
"3842"	"2"	1
"3842"	"3"	1
"3842"	"5"	1
"3842"	"6"	1
"3842"	"8"	1
"3842"	"9"	1
"3842"	"11"	1
"3842"	"12"	1
"3842"	"14"	1
"3842"	"15"	1
"3849"	"9"	1
"3849"	"15"	1
"3850"	"2"	1
"3850"	"8"	1
"3850"	"14"	1
"3852"	"3"	1
"3852"	"5"	1
"3852"	"8"	1
"3852"	"11"	1
"3852"	"14"	1
"3853"	"2"	1
"3853"	"4"	1
"3853"	"7"	1
"3853"	"10"	1
"3853"	"13"	1
"3854"	"9"	1
"3854"	"12"	1
"3854"	"15"	1
"3855"	"8"	1
"3855"	"11"	1
"3855"	"14"	1
"3861"	"9"	1
"3861"	"12"	1
"3861"	"15"	1
"3932"	"9"	1
"3934"	"9"	1
"3935"	"9"	1
"3936"	"9"	1
"3942"	"2"	1
"3942"	"3"	1
"3942"	"5"	1
"3942"	"6"	1
"3942"	"8"	1
"3942"	"9"	1
"3942"	"11"	1
"3949"	"2"	1
"3949"	"3"	1
"3949"	"4"	1
"3949"	"6"	1
"3949"	"7"	1
"3949"	"9"	1
"3949"	"10"	1
"3949"	"12"	1
"3949"	"13"	1
"3949"	"15"	1
"3953"	"2"	1
"3953"	"4"	1
"3953"	"10"	1
"3954"	"9"	1
"3954"	"15"	1
"3955"	"10"	1
"3956"	"10"	1
"3958"	"10"	1
"3959"	"7"	1
"3959"	"10"	1
"3959"	"13"	1
"3960"	"12"	1
"4038"	"9"	1
"4039"	"9"	1
"4040"	"9"	1
"4041"	"9"	1
"4054"	"2"	1
"4054"	"4"	1
"4054"	"10"	1
"4055"	"2"	1
"4055"	"5"	1
"4055"	"11"	1
"4056"	"2"	1
"4056"	"5"	1
"4056"	"11"	1
"4057"	"6"	1
"4057"	"12"	1
"4058"	"7"	1
"4058"	"14"	1
"4059"	"2"	1
"4059"	"8"	1
"4059"	"14"	1
"4060"	"2"	1
"4060"	"3"	1
"4060"	"6"	1
"4060"	"8"	1
"4060"	"11"	1
"4060"	"14"	1
"4061"	"9"	1
"4061"	"15"	1
"4062"	"9"	1
"4062"	"15"	1
"4063"	"6"	1
"4063"	"9"	1
"4063"	"12"	1
"4063"	"15"	1
"4064"	"6"	1
"4064"	"9"	1
"4064"	"12"	1
"4064"	"15"	1
"4065"	"9"	1
"4065"	"15"	1
"4066"	"11"	1
"4067"	"11"	1
"4067"	"14"	1
"4068"	"9"	1
"4068"	"12"	1
"4068"	"15"	1
"4069"	"9"	1
"4069"	"15"	1
"4143"	"9"	1
"4144"	"9"	1
"4145"	"9"	1
"4147"	"4"	1
"4147"	"9"	1
"4147"	"15"	1
"4157"	"3"	1
"4157"	"10"	1
"4158"	"2"	1
"4158"	"8"	1
"4158"	"14"	1
"4159"	"4"	1
"4159"	"10"	1
"4160"	"9"	1
"4160"	"15"	1
"4161"	"3"	1
"4161"	"9"	1
"4161"	"15"	1
"4162"	"4"	1
"4162"	"10"	1
"4163"	"2"	1
"4163"	"5"	1
"4163"	"12"	1
"4164"	"2"	1
"4164"	"5"	1
"4164"	"8"	1
"4164"	"11"	1
"4164"	"13"	1
"4165"	"5"	1
"4165"	"8"	1
"4165"	"11"	1
"4165"	"14"	1
"4166"	"6"	1
"4166"	"9"	1
"4166"	"12"	1
"4166"	"15"	1
"4167"	"9"	1
"4167"	"15"	1
"4169"	"10"	1
"4169"	"13"	1
"4170"	"12"	1
"4170"	"15"	1
"4171"	"14"	1
"4179"	"10"	1
"4179"	"13"	1
"4247"	"9"	1
"4248"	"9"	1
"4249"	"9"	1
"4251"	"5"	1
"4252"	"5"	1
"4252"	"8"	1
"4253"	"5"	1
"4253"	"8"	1
"4257"	"2"	1
"4257"	"8"	1
"4257"	"14"	1
"4260"	"2"	1
"4260"	"4"	1
"4260"	"7"	1
"4260"	"9"	1
"4260"	"12"	1
"4260"	"15"	1
"4261"	"2"	1
"4261"	"7"	1
"4261"	"13"	1
"4263"	"2"	1
"4263"	"6"	1
"4263"	"12"	1
"4264"	"3"	1
"4264"	"6"	1
"4264"	"9"	1
"4264"	"12"	1
"4264"	"14"	1
"4265"	"2"	1
"4265"	"4"	1
"4265"	"7"	1
"4265"	"10"	1
"4265"	"13"	1
"4266"	"4"	1
"4266"	"10"	1
"4267"	"9"	1
"4267"	"15"	1
"4268"	"3"	1
"4268"	"9"	1
"4268"	"15"	1
"4269"	"9"	1
"4269"	"15"	1
"4270"	"5"	1
"4270"	"8"	1
"4270"	"11"	1
"4270"	"14"	1
"4271"	"9"	1
"4271"	"15"	1
"4272"	"11"	1
"4273"	"5"	1
"4273"	"8"	1
"4273"	"11"	1
"4273"	"14"	1
"4351"	"9"	1
"4352"	"5"	1
"4355"	"5"	1
"4355"	"8"	1
"4356"	"4"	1
"4360"	"4"	1
"4363"	"5"	1
"4363"	"11"	1
"4364"	"2"	1
"4364"	"5"	1
"4364"	"8"	1
"4364"	"11"	1
"4364"	"13"	1
"4365"	"3"	1
"4365"	"6"	1
"4365"	"8"	1
"4365"	"11"	1
"4365"	"14"	1
"4366"	"2"	1
"4366"	"4"	1
"4366"	"7"	1
"4366"	"10"	1
"4366"	"13"	1
"4366"	"15"	1
"4367"	"2"	1
"4367"	"8"	1
"4367"	"14"	1
"4368"	"9"	1
"4368"	"15"	1
"4369"	"9"	1
"4369"	"15"	1
"4370"	"5"	1
"4370"	"11"	1
"4371"	"9"	1
"4371"	"15"	1
"4372"	"9"	1
"4372"	"15"	1
"4373"	"10"	1
"4374"	"8"	1
"4374"	"11"	1
"4374"	"14"	1
"4375"	"9"	1
"4375"	"15"	1
"4376"	"10"	1
"4381"	"9"	1
"4381"	"15"	1
"4457"	"9"	1
"4459"	"5"	1
"4459"	"9"	1
"4460"	"5"	1
"4460"	"8"	1
"4464"	"4"	1
"4465"	"3"	1
"4465"	"6"	1
"4465"	"9"	1
"4466"	"4"	1
"4466"	"7"	1
"4466"	"10"	1
"4466"	"13"	1
"4466"	"15"	1
"4467"	"9"	1
"4467"	"15"	1
"4468"	"2"	1
"4468"	"7"	1
"4468"	"13"	1
"4469"	"7"	1
"4469"	"13"	1
"4470"	"2"	1
"4470"	"7"	1
"4470"	"13"	1
"4471"	"2"	1
"4471"	"7"	1
"4471"	"13"	1
"4472"	"7"	1
"4472"	"14"	1
"4473"	"7"	1
"4473"	"13"	1
"4474"	"11"	1
"4475"	"9"	1
"4475"	"15"	1
"4476"	"9"	1
"4476"	"15"	1
"4477"	"10"	1
"4478"	"6"	1
"4478"	"9"	1
"4478"	"12"	1
"4478"	"15"	1
"4479"	"10"	1
"4480"	"11"	1
"4482"	"13"	1
"4483"	"9"	1
"4483"	"15"	1
"4484"	"9"	1
"4484"	"15"	1
"4486"	"13"	1
"4562"	"5"	1
"4562"	"9"	1
"4564"	"5"	1
"4564"	"8"	1
"4568"	"2"	1
"4568"	"5"	1
"4568"	"8"	1
"4569"	"9"	1
"4569"	"15"	1
"4570"	"9"	1
"4570"	"15"	1
"4571"	"9"	1
"4571"	"15"	1
"4572"	"6"	1
"4572"	"9"	1
"4572"	"13"	1
"4572"	"15"	1
"4573"	"3"	1
"4573"	"9"	1
"4574"	"6"	1
"4574"	"12"	1
"4575"	"9"	1
"4575"	"15"	1
"4576"	"9"	1
"4576"	"15"	1
"4577"	"9"	1
"4577"	"15"	1
"4578"	"10"	1
"4579"	"10"	1
"4580"	"12"	1
"4581"	"9"	1
"4581"	"15"	1
"4582"	"8"	1
"4582"	"11"	1
"4582"	"14"	1
"4590"	"13"	1
"4660"	"9"	1
"4666"	"9"	1
"4667"	"5"	1
"4667"	"9"	1
"4668"	"5"	1
"4672"	"5"	1
"4672"	"8"	1
"4672"	"11"	1
"4672"	"15"	1
"4673"	"9"	1
"4673"	"15"	1
"4674"	"9"	1
"4674"	"15"	1
"4675"	"9"	1
"4675"	"15"	1
"4676"	"8"	1
"4676"	"11"	1
"4676"	"14"	1
"4677"	"8"	1
"4677"	"11"	1
"4677"	"14"	1
"4678"	"10"	1
"4679"	"10"	1
"4680"	"9"	1
"4680"	"15"	1
"4681"	"13"	1
"4682"	"10"	1
"4683"	"8"	1
"4683"	"11"	1
"4683"	"14"	1
"4684"	"12"	1
"4687"	"11"	1
"4687"	"14"	1
"4688"	"12"	1
"4769"	"5"	1
"4769"	"9"	1
"4773"	"4"	1
"4774"	"2"	1
"4774"	"5"	1
"4774"	"7"	1
"4776"	"7"	1
"4776"	"11"	1
"4776"	"13"	1
"4777"	"9"	1
"4777"	"15"	1
"4778"	"9"	1
"4778"	"15"	1
"4779"	"9"	1
"4779"	"15"	1
"4780"	"9"	1
"4780"	"15"	1
"4781"	"10"	1
"4782"	"9"	1
"4782"	"15"	1
"4783"	"10"	1
"4785"	"9"	1
"4785"	"12"	1
"4785"	"15"	1
"4787"	"8"	1
"4787"	"11"	1
"4787"	"14"	1
"4789"	"14"	1
"4799"	"15"	1
"4805"	"3"	1
"4805"	"6"	1
"4805"	"8"	1
"4805"	"11"	1
"4805"	"14"	1
"4875"	"5"	1
"4875"	"8"	1
"4876"	"4"	1
"4877"	"4"	1
"4878"	"5"	1
"4878"	"8"	1
"4879"	"4"	1
"4879"	"8"	1
"4880"	"10"	1
"4881"	"11"	1
"4882"	"11"	1
"4883"	"11"	1
"4885"	"11"	1
"4888"	"13"	1
"4889"	"12"	1
"4890"	"12"	1
"4892"	"7"	1
"4892"	"10"	1
"4892"	"13"	1
"4977"	"5"	1
"4980"	"5"	1
"4980"	"8"	1
"4982"	"3"	1
"4983"	"5"	1
"4983"	"8"	1
"4983"	"11"	1
"4983"	"15"	1
"4984"	"11"	1
"4985"	"11"	1
"4986"	"11"	1
"4987"	"9"	1
"4987"	"15"	1
"4990"	"10"	1
"4991"	"9"	1
"4991"	"15"	1
"4994"	"9"	1
"4994"	"12"	1
"4994"	"15"	1
"5011"	"3"	1
"5011"	"6"	1
"5011"	"8"	1
"5011"	"11"	1
"5011"	"14"	1
"5079"	"9"	1
"5084"	"5"	1
"5084"	"8"	1
"5087"	"3"	1
"5087"	"9"	1
"5087"	"15"	1
"5088"	"15"	1
"5089"	"11"	1
"5090"	"9"	1
"5090"	"15"	1
"5091"	"11"	1
"5092"	"10"	1
"5093"	"13"	1
"5094"	"11"	1
"5095"	"12"	1
"5096"	"9"	1
"5096"	"15"	1
"5098"	"12"	1
"5098"	"15"	1
"5101"	"10"	1
"5101"	"13"	1
"5111"	"4"	1
"5111"	"7"	1
"5111"	"10"	1
"5111"	"13"	1
"5111"	"15"	1
"5112"	"2"	1
"5112"	"5"	1
"5112"	"8"	1
"5112"	"10"	1
"5112"	"13"	1
"5114"	"2"	1
"5114"	"5"	1
"5114"	"8"	1
"5114"	"10"	1
"5114"	"13"	1
"5183"	"5"	1
"5185"	"9"	1
"5186"	"9"	1
"5187"	"9"	1
"5188"	"5"	1
"5188"	"8"	1
"5190"	"6"	1
"5190"	"15"	1
"5191"	"11"	1
"5192"	"8"	1
"5192"	"11"	1
"5192"	"14"	1
"5193"	"10"	1
"5194"	"9"	1
"5194"	"15"	1
"5195"	"9"	1
"5195"	"15"	1
"5196"	"9"	1
"5196"	"15"	1
"5197"	"11"	1
"5200"	"12"	1
"5200"	"15"	1
"5203"	"13"	1
"5205"	"14"	1
"5213"	"3"	1
"5213"	"6"	1
"5213"	"9"	1
"5213"	"12"	1
"5213"	"15"	1
"5214"	"2"	1
"5214"	"3"	1
"5214"	"5"	1
"5214"	"6"	1
"5214"	"8"	1
"5214"	"9"	1
"5214"	"11"	1
"5214"	"12"	1
"5214"	"14"	1
"5214"	"15"	1
"5216"	"3"	1
"5216"	"6"	1
"5216"	"8"	1
"5216"	"11"	1
"5216"	"14"	1
"5237"	"10"	1
"5237"	"13"	1
"5285"	"8"	1
"5287"	"5"	1
"5287"	"8"	1
"5288"	"5"	1
"5288"	"8"	1
"5289"	"5"	1
"5289"	"8"	1
"5291"	"5"	1
"5292"	"2"	1
"5292"	"8"	1
"5292"	"14"	1
"5293"	"9"	1
"5293"	"15"	1
"5294"	"9"	1
"5294"	"15"	1
"5295"	"5"	1
"5295"	"8"	1
"5295"	"11"	1
"5295"	"14"	1
"5296"	"9"	1
"5296"	"15"	1
"5297"	"7"	1
"5297"	"10"	1
"5297"	"13"	1
"5298"	"14"	1
"5299"	"12"	1
"5300"	"11"	1
"5301"	"11"	1
"5315"	"4"	1
"5315"	"7"	1
"5315"	"10"	1
"5315"	"13"	1
"5315"	"15"	1
"5316"	"3"	1
"5316"	"6"	1
"5316"	"8"	1
"5316"	"11"	1
"5316"	"14"	1
"5317"	"8"	1
"5317"	"11"	1
"5317"	"14"	1
"5323"	"3"	1
"5323"	"6"	1
"5323"	"8"	1
"5323"	"11"	1
"5323"	"14"	1
"5324"	"8"	1
"5324"	"11"	1
"5324"	"14"	1
"5388"	"5"	1
"5388"	"9"	1
"5392"	"9"	1
"5394"	"6"	1
"5394"	"9"	1
"5395"	"5"	1
"5395"	"8"	1
"5395"	"11"	1
"5395"	"15"	1
"5396"	"4"	1
"5396"	"5"	1
"5397"	"2"	1
"5397"	"3"	1
"5397"	"5"	1
"5397"	"6"	1
"5397"	"8"	1
"5397"	"9"	1
"5397"	"11"	1
"5398"	"4"	1
"5398"	"5"	1
"5398"	"8"	1
"5398"	"11"	1
"5398"	"14"	1
"5399"	"4"	1
"5399"	"7"	1
"5399"	"9"	1
"5399"	"12"	1
"5399"	"15"	1
"5400"	"9"	1
"5400"	"12"	1
"5400"	"15"	1
"5401"	"9"	1
"5401"	"12"	1
"5401"	"15"	1
"5402"	"12"	1
"5405"	"9"	1
"5405"	"12"	1
"5405"	"15"	1
"5406"	"10"	1
"5406"	"13"	1
"5420"	"9"	1
"5420"	"12"	1
"5420"	"15"	1
"5425"	"3"	1
"5425"	"6"	1
"5425"	"8"	1
"5425"	"11"	1
"5425"	"14"	1
"5440"	"8"	1
"5440"	"11"	1
"5440"	"14"	1
"5487"	"9"	1
"5488"	"8"	1
"5492"	"5"	1
"5492"	"8"	1
"5494"	"5"	1
"5494"	"8"	1
"5496"	"5"	1
"5496"	"8"	1
"5496"	"11"	1
"5496"	"15"	1
"5498"	"6"	1
"5498"	"7"	1
"5498"	"9"	1
"5498"	"10"	1
"5499"	"3"	1
"5499"	"4"	1
"5499"	"6"	1
"5499"	"7"	1
"5499"	"9"	1
"5499"	"10"	1
"5500"	"2"	1
"5500"	"4"	1
"5500"	"5"	1
"5500"	"7"	1
"5500"	"8"	1
"5500"	"9"	1
"5500"	"11"	1
"5500"	"12"	1
"5500"	"14"	1
"5500"	"15"	1
"5501"	"2"	1
"5501"	"5"	1
"5501"	"8"	1
"5501"	"10"	1
"5501"	"13"	1
"5502"	"3"	1
"5502"	"6"	1
"5502"	"9"	1
"5502"	"12"	1
"5502"	"15"	1
"5503"	"9"	1
"5503"	"15"	1
"5505"	"12"	1
"5505"	"15"	1
"5506"	"11"	1
"5507"	"11"	1
"5523"	"3"	1
"5523"	"6"	1
"5523"	"8"	1
"5523"	"11"	1
"5523"	"14"	1
"5531"	"2"	1
"5531"	"4"	1
"5531"	"7"	1
"5531"	"10"	1
"5531"	"13"	1
"5541"	"10"	1
"5541"	"13"	1
"5542"	"11"	1
"5542"	"14"	1
"5592"	"9"	1
"5593"	"9"	1
"5594"	"9"	1
"5595"	"4"	1
"5596"	"5"	1
"5597"	"5"	1
"5599"	"2"	1
"5599"	"3"	1
"5599"	"5"	1
"5599"	"6"	1
"5599"	"8"	1
"5599"	"9"	1
"5601"	"9"	1
"5601"	"15"	1
"5602"	"5"	1
"5602"	"12"	1
"5603"	"7"	1
"5603"	"10"	1
"5603"	"13"	1
"5604"	"7"	1
"5604"	"10"	1
"5604"	"13"	1
"5605"	"6"	1
"5605"	"9"	1
"5605"	"12"	1
"5605"	"15"	1
"5606"	"6"	1
"5606"	"7"	1
"5606"	"9"	1
"5606"	"10"	1
"5606"	"12"	1
"5606"	"13"	1
"5606"	"15"	1
"5607"	"9"	1
"5607"	"15"	1
"5608"	"12"	1
"5608"	"15"	1
"5610"	"11"	1
"5610"	"14"	1
"5613"	"10"	1
"5613"	"13"	1
"5618"	"10"	1
"5618"	"13"	1
"5631"	"3"	1
"5631"	"6"	1
"5631"	"8"	1
"5631"	"11"	1
"5631"	"14"	1
"5639"	"9"	1
"5639"	"12"	1
"5639"	"15"	1
"5694"	"9"	1
"5696"	"5"	1
"5696"	"9"	1
"5697"	"8"	1
"5699"	"9"	1
"5702"	"4"	1
"5703"	"10"	1
"5704"	"7"	1
"5704"	"10"	1
"5704"	"13"	1
"5705"	"5"	1
"5705"	"8"	1
"5705"	"11"	1
"5705"	"14"	1
"5706"	"2"	1
"5707"	"6"	1
"5707"	"7"	1
"5707"	"9"	1
"5707"	"10"	1
"5707"	"12"	1
"5707"	"13"	1
"5707"	"15"	1
"5708"	"6"	1
"5708"	"7"	1
"5708"	"9"	1
"5708"	"10"	1
"5708"	"12"	1
"5708"	"13"	1
"5708"	"15"	1
"5709"	"5"	1
"5709"	"8"	1
"5709"	"11"	1
"5709"	"14"	1
"5710"	"10"	1
"5711"	"9"	1
"5711"	"15"	1
"5712"	"8"	1
"5712"	"11"	1
"5712"	"14"	1
"5715"	"11"	1
"5721"	"10"	1
"5721"	"13"	1
"5736"	"3"	1
"5736"	"6"	1
"5736"	"8"	1
"5736"	"11"	1
"5736"	"14"	1
"5743"	"10"	1
"5743"	"13"	1
"5744"	"8"	1
"5744"	"11"	1
"5744"	"14"	1
"5747"	"2"	1
"5747"	"3"	1
"5747"	"5"	1
"5747"	"6"	1
"5747"	"8"	1
"5747"	"9"	1
"5747"	"11"	1
"5747"	"12"	1
"5747"	"14"	1
"5747"	"15"	1
"5799"	"5"	1
"5799"	"9"	1
"5800"	"5"	1
"5800"	"8"	1
"5804"	"2"	1
"5804"	"8"	1
"5804"	"14"	1
"5805"	"4"	1
"5805"	"6"	1
"5805"	"9"	1
"5806"	"4"	1
"5806"	"6"	1
"5806"	"9"	1
"5806"	"11"	1
"5806"	"14"	1
"5807"	"3"	1
"5807"	"6"	1
"5807"	"9"	1
"5807"	"11"	1
"5807"	"14"	1
"5808"	"2"	1
"5808"	"4"	1
"5808"	"5"	1
"5808"	"7"	1
"5808"	"8"	1
"5809"	"5"	1
"5809"	"8"	1
"5809"	"11"	1
"5809"	"14"	1
"5810"	"8"	1
"5810"	"9"	1
"5810"	"11"	1
"5810"	"12"	1
"5811"	"3"	1
"5811"	"6"	1
"5811"	"8"	1
"5811"	"11"	1
"5811"	"14"	1
"5812"	"9"	1
"5812"	"15"	1
"5813"	"7"	1
"5813"	"10"	1
"5813"	"13"	1
"5815"	"9"	1
"5815"	"15"	1
"5816"	"12"	1
"5818"	"12"	1
"5818"	"15"	1
"5830"	"4"	1
"5830"	"10"	1
"5845"	"10"	1
"5845"	"13"	1
"5901"	"9"	1
"5902"	"5"	1
"5904"	"5"	1
"5906"	"4"	1
"5906"	"9"	1
"5906"	"15"	1
"5907"	"2"	1
"5907"	"5"	1
"5907"	"8"	1
"5907"	"11"	1
"5907"	"15"	1
"5908"	"2"	1
"5908"	"5"	1
"5908"	"8"	1
"5908"	"11"	1
"5908"	"13"	1
"5909"	"2"	1
"5909"	"4"	1
"5909"	"5"	1
"5909"	"6"	1
"5909"	"8"	1
"5909"	"9"	1
"5909"	"11"	1
"5910"	"2"	1
"5910"	"4"	1
"5910"	"5"	1
"5911"	"5"	1
"5911"	"8"	1
"5911"	"11"	1
"5911"	"14"	1
"5912"	"2"	1
"5912"	"4"	1
"5912"	"5"	1
"5912"	"7"	1
"5912"	"8"	1
"5912"	"10"	1
"5912"	"11"	1
"5912"	"13"	1
"5912"	"14"	1
"5912"	"15"	1
"5913"	"5"	1
"5913"	"8"	1
